Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000009.1	Chromosome		NW_024582173.1	unplaced-scaffold	55513			contig9
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000010.1	Chromosome		NW_024582174.1	unplaced-scaffold	55370			contig10
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000011.1	Chromosome		NW_024582175.1	unplaced-scaffold	54554			contig11
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000012.1	Chromosome		NW_024582176.1	unplaced-scaffold	53483			contig12
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000013.1	Chromosome		NW_024582177.1	unplaced-scaffold	53247			contig13
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000014.1	Chromosome		NW_024582178.1	unplaced-scaffold	51604			contig14
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000015.1	Chromosome		NW_024582179.1	unplaced-scaffold	50864			contig15
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000016.1	Chromosome		NW_024582180.1	unplaced-scaffold	50499			contig16
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000017.1	Chromosome		NW_024582181.1	unplaced-scaffold	50068			contig17
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000018.1	Chromosome		NW_024582182.1	unplaced-scaffold	49909			contig18
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000019.1	Chromosome		NW_024582183.1	unplaced-scaffold	50558			contig19
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000020.1	Chromosome		NW_024582184.1	unplaced-scaffold	49611			contig20
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000021.1	Chromosome		NW_024582185.1	unplaced-scaffold	48908			contig21
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000022.1	Chromosome		NW_024582186.1	unplaced-scaffold	48679			contig22
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000023.1	Chromosome		NW_024582187.1	unplaced-scaffold	48335			contig23
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000024.1	Chromosome		NW_024582188.1	unplaced-scaffold	48656			contig24
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000025.1	Chromosome		NW_024582189.1	unplaced-scaffold	47680			contig25
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000026.1	Chromosome		NW_024582190.1	unplaced-scaffold	47339			contig26
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000027.1	Chromosome		NW_024582191.1	unplaced-scaffold	46154			contig27
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000028.1	Chromosome		NW_024582192.1	unplaced-scaffold	45995			contig28
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000029.1	Chromosome		NW_024582193.1	unplaced-scaffold	46007			contig29
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000030.1	Chromosome		NW_024582194.1	unplaced-scaffold	46162			contig30
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000031.1	Chromosome		NW_024582195.1	unplaced-scaffold	45279			contig31
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000032.1	Chromosome		NW_024582196.1	unplaced-scaffold	45293			contig32
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000033.1	Chromosome		NW_024582197.1	unplaced-scaffold	45274			contig33
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000034.1	Chromosome		NW_024582198.1	unplaced-scaffold	44859			contig34
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000035.1	Chromosome		NW_024582199.1	unplaced-scaffold	44692			contig35
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000036.1	Chromosome		NW_024582200.1	unplaced-scaffold	45260			contig36
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000037.1	Chromosome		NW_024582201.1	unplaced-scaffold	44174			contig37
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000038.1	Chromosome		NW_024582202.1	unplaced-scaffold	43146			contig38
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000039.1	Chromosome		NW_024582203.1	unplaced-scaffold	42943			contig39
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000040.1	Chromosome		NW_024582204.1	unplaced-scaffold	41535			contig40
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000041.1	Chromosome		NW_024582205.1	unplaced-scaffold	41365			contig41
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000042.1	Chromosome		NW_024582206.1	unplaced-scaffold	40922			contig42
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000043.1	Chromosome		NW_024582207.1	unplaced-scaffold	40792			contig43
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000044.1	Chromosome		NW_024582208.1	unplaced-scaffold	40570			contig44
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000045.1	Chromosome		NW_024582209.1	unplaced-scaffold	40317			contig45
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000046.1	Chromosome		NW_024582210.1	unplaced-scaffold	39945			contig46
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000047.1	Chromosome		NW_024582211.1	unplaced-scaffold	39330			contig47
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000048.1	Chromosome		NW_024582212.1	unplaced-scaffold	39097			contig48
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000049.1	Chromosome		NW_024582213.1	unplaced-scaffold	38547			contig49
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000050.1	Chromosome		NW_024582214.1	unplaced-scaffold	38218			contig50
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000051.1	Chromosome		NW_024582215.1	unplaced-scaffold	37469			contig51
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000052.1	Chromosome		NW_024582216.1	unplaced-scaffold	37367			contig52
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000053.1	Chromosome		NW_024582217.1	unplaced-scaffold	37170			contig53
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000054.1	Chromosome		NW_024582218.1	unplaced-scaffold	36609			contig54
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000055.1	Chromosome		NW_024582219.1	unplaced-scaffold	36340			contig55
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000056.1	Chromosome		NW_024582220.1	unplaced-scaffold	36025			contig56
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000057.1	Chromosome		NW_024582221.1	unplaced-scaffold	35578			contig57
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000058.1	Chromosome		NW_024582222.1	unplaced-scaffold	35671			contig58
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000059.1	Chromosome		NW_024582223.1	unplaced-scaffold	35382			contig59
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000060.1	Chromosome		NW_024582224.1	unplaced-scaffold	35110			contig60
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000061.1	Chromosome		NW_024582225.1	unplaced-scaffold	34568			contig61
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000062.1	Chromosome		NW_024582226.1	unplaced-scaffold	33608			contig62
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000063.1	Chromosome		NW_024582227.1	unplaced-scaffold	33328			contig63
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000064.1	Chromosome		NW_024582228.1	unplaced-scaffold	33059			contig64
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000065.1	Chromosome		NW_024582229.1	unplaced-scaffold	32848			contig65
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000066.1	Chromosome		NW_024582230.1	unplaced-scaffold	32684			contig66
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000067.1	Chromosome		NW_024582231.1	unplaced-scaffold	32568			contig67
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000068.1	Chromosome		NW_024582232.1	unplaced-scaffold	31956			contig68
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000069.1	Chromosome		NW_024582233.1	unplaced-scaffold	31990			contig69
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000070.1	Chromosome		NW_024582234.1	unplaced-scaffold	31446			contig70
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000071.1	Chromosome		NW_024582235.1	unplaced-scaffold	31289			contig71
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000072.1	Chromosome		NW_024582236.1	unplaced-scaffold	31270			contig72
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000073.1	Chromosome		NW_024582237.1	unplaced-scaffold	31180			contig73
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000074.1	Chromosome		NW_024582238.1	unplaced-scaffold	30814			contig74
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000075.1	Chromosome		NW_024582239.1	unplaced-scaffold	30687			contig75
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000076.1	Chromosome		NW_024582240.1	unplaced-scaffold	30213			contig76
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000077.1	Chromosome		NW_024582241.1	unplaced-scaffold	30214			contig77
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000078.1	Chromosome		NW_024582242.1	unplaced-scaffold	30088			contig78
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000079.1	Chromosome		NW_024582243.1	unplaced-scaffold	29859			contig79
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000080.1	Chromosome		NW_024582244.1	unplaced-scaffold	29830			contig80
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000081.1	Chromosome		NW_024582245.1	unplaced-scaffold	28778			contig81
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000082.1	Chromosome		NW_024582246.1	unplaced-scaffold	28473			contig82
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000083.1	Chromosome		NW_024582247.1	unplaced-scaffold	28364			contig83
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000084.1	Chromosome		NW_024582248.1	unplaced-scaffold	28390			contig84
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000085.1	Chromosome		NW_024582249.1	unplaced-scaffold	28230			contig85
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000086.1	Chromosome		NW_024582250.1	unplaced-scaffold	28023			contig86
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000087.1	Chromosome		NW_024582251.1	unplaced-scaffold	27693			contig87
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000088.1	Chromosome		NW_024582252.1	unplaced-scaffold	26530			contig88
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000089.1	Chromosome		NW_024582253.1	unplaced-scaffold	27207			contig89
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000090.1	Chromosome		NW_024582254.1	unplaced-scaffold	26872			contig90
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000091.1	Chromosome		NW_024582255.1	unplaced-scaffold	26751			contig91
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000092.1	Chromosome		NW_024582256.1	unplaced-scaffold	26605			contig92
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000093.1	Chromosome		NW_024582257.1	unplaced-scaffold	26391			contig93
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000094.1	Chromosome		NW_024582258.1	unplaced-scaffold	26509			contig94
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000095.1	Chromosome		NW_024582259.1	unplaced-scaffold	25527			contig95
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000096.1	Chromosome		NW_024582260.1	unplaced-scaffold	25253			contig96
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000097.1	Chromosome		NW_024582261.1	unplaced-scaffold	24778			contig97
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000098.1	Chromosome		NW_024582262.1	unplaced-scaffold	24639			contig98
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000099.1	Chromosome		NW_024582263.1	unplaced-scaffold	24538			contig99
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000100.1	Chromosome		NW_024582264.1	unplaced-scaffold	24159			contig100
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000101.1	Chromosome		NW_024582265.1	unplaced-scaffold	24163			contig101
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000102.1	Chromosome		NW_024582266.1	unplaced-scaffold	23719			contig102
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000103.1	Chromosome		NW_024582267.1	unplaced-scaffold	23663			contig103
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000104.1	Chromosome		NW_024582268.1	unplaced-scaffold	23603			contig104
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000105.1	Chromosome		NW_024582269.1	unplaced-scaffold	23287			contig105
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000106.1	Chromosome		NW_024582270.1	unplaced-scaffold	22990			contig106
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000107.1	Chromosome		NW_024582271.1	unplaced-scaffold	22367			contig107
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000108.1	Chromosome		NW_024582272.1	unplaced-scaffold	22170			contig108
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000109.1	Chromosome		NW_024582273.1	unplaced-scaffold	21938			contig109
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000110.1	Chromosome		NW_024582274.1	unplaced-scaffold	21688			contig110
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000111.1	Chromosome		NW_024582275.1	unplaced-scaffold	21504			contig111
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000112.1	Chromosome		NW_024582276.1	unplaced-scaffold	21287			contig112
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000113.1	Chromosome		NW_024582277.1	unplaced-scaffold	21119			contig113
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000114.1	Chromosome		NW_024582278.1	unplaced-scaffold	21360			contig114
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000115.1	Chromosome		NW_024582279.1	unplaced-scaffold	20945			contig115
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000116.1	Chromosome		NW_024582280.1	unplaced-scaffold	20873			contig116
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000117.1	Chromosome		NW_024582281.1	unplaced-scaffold	20403			contig117
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000118.1	Chromosome		NW_024582282.1	unplaced-scaffold	20332			contig118
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000119.1	Chromosome		NW_024582283.1	unplaced-scaffold	20403			contig119
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000120.1	Chromosome		NW_024582284.1	unplaced-scaffold	20371			contig120
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000121.1	Chromosome		NW_024582285.1	unplaced-scaffold	20118			contig121
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000122.1	Chromosome		NW_024582286.1	unplaced-scaffold	19235			contig122
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000123.1	Chromosome		NW_024582287.1	unplaced-scaffold	18824			contig123
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000124.1	Chromosome		NW_024582288.1	unplaced-scaffold	18866			contig124
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000125.1	Chromosome		NW_024582289.1	unplaced-scaffold	18617			contig125
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000126.1	Chromosome		NW_024582290.1	unplaced-scaffold	17024			contig126
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000127.1	Chromosome		NW_024582291.1	unplaced-scaffold	16193			contig127
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000128.1	Chromosome		NW_024582292.1	unplaced-scaffold	15793			contig128
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000129.1	Chromosome		NW_024582293.1	unplaced-scaffold	15716			contig129
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000130.1	Chromosome		NW_024582294.1	unplaced-scaffold	15454			contig130
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000131.1	Chromosome		NW_024582295.1	unplaced-scaffold	15325			contig131
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000132.1	Chromosome		NW_024582296.1	unplaced-scaffold	15246			contig132
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000133.1	Chromosome		NW_024582297.1	unplaced-scaffold	15048			contig133
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000134.1	Chromosome		NW_024582298.1	unplaced-scaffold	13762			contig134
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000135.1	Chromosome		NW_024582299.1	unplaced-scaffold	13590			contig135
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000136.1	Chromosome		NW_024582300.1	unplaced-scaffold	12651			contig136
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000137.1	Chromosome		NW_024582301.1	unplaced-scaffold	12243			contig137
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000138.1	Chromosome		NW_024582302.1	unplaced-scaffold	12166			contig138
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000139.1	Chromosome		NW_024582303.1	unplaced-scaffold	10454			contig139
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000140.1	Chromosome		NW_024582304.1	unplaced-scaffold	9342			contig140
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000141.1	Chromosome		NW_024582305.1	unplaced-scaffold	6766			contig141
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000142.1	Chromosome		NW_024582306.1	unplaced-scaffold	6359			contig142
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000143.1	Chromosome		NW_024582307.1	unplaced-scaffold	6081			contig143
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000144.1	Chromosome		NW_024582308.1	unplaced-scaffold	5423			contig144
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000145.1	Chromosome		NW_024582309.1	unplaced-scaffold	4587			contig145
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000146.1	Chromosome		NW_024582310.1	unplaced-scaffold	4314			contig146
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000147.1	Chromosome		NW_024582311.1	unplaced-scaffold	780633			contig147
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000148.1	Chromosome		NW_024582312.1	unplaced-scaffold	548782			contig148
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000149.1	Chromosome		NW_024582313.1	unplaced-scaffold	488247			contig149
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000150.1	Chromosome		NW_024582314.1	unplaced-scaffold	402816			contig150
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000151.1	Chromosome		NW_024582315.1	unplaced-scaffold	353909			contig151
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000152.1	Chromosome		NW_024582316.1	unplaced-scaffold	350354			contig152
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000153.1	Chromosome		NW_024582317.1	unplaced-scaffold	338945			contig153
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000154.1	Chromosome		NW_024582318.1	unplaced-scaffold	316436			contig154
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000155.1	Chromosome		NW_024582319.1	unplaced-scaffold	199586			contig155
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000156.1	Chromosome		NW_024582320.1	unplaced-scaffold	239068			contig156
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000157.1	Chromosome		NW_024582321.1	unplaced-scaffold	222988			contig157
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000158.1	Chromosome		NW_024582322.1	unplaced-scaffold	185552			contig158
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000159.1	Chromosome		NW_024582323.1	unplaced-scaffold	170314			contig159
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000160.1	Chromosome		NW_024582324.1	unplaced-scaffold	174186			contig160
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000161.1	Chromosome		NW_024582325.1	unplaced-scaffold	165055			contig161
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000162.1	Chromosome		NW_024582326.1	unplaced-scaffold	142213			contig162
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000163.1	Chromosome		NW_024582327.1	unplaced-scaffold	135072			contig163
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000164.1	Chromosome		NW_024582328.1	unplaced-scaffold	133683			contig164
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000165.1	Chromosome		NW_024582329.1	unplaced-scaffold	125526			contig165
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000166.1	Chromosome		NW_024582330.1	unplaced-scaffold	122543			contig166
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000167.1	Chromosome		NW_024582331.1	unplaced-scaffold	120848			contig167
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000168.1	Chromosome		NW_024582332.1	unplaced-scaffold	118530			contig168
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000169.1	Chromosome		NW_024582333.1	unplaced-scaffold	117384			contig169
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000170.1	Chromosome		NW_024582334.1	unplaced-scaffold	113556			contig170
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000171.1	Chromosome		NW_024582335.1	unplaced-scaffold	109847			contig171
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000172.1	Chromosome		NW_024582336.1	unplaced-scaffold	105452			contig172
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000173.1	Chromosome		NW_024582337.1	unplaced-scaffold	105080			contig173
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000174.1	Chromosome		NW_024582338.1	unplaced-scaffold	98191			contig174
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000175.1	Chromosome		NW_024582339.1	unplaced-scaffold	96741			contig175
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000176.1	Chromosome		NW_024582340.1	unplaced-scaffold	96143			contig176
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000177.1	Chromosome		NW_024582341.1	unplaced-scaffold	95068			contig177
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000178.1	Chromosome		NW_024582342.1	unplaced-scaffold	93339			contig178
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000179.1	Chromosome		NW_024582343.1	unplaced-scaffold	89748			contig179
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000180.1	Chromosome		NW_024582344.1	unplaced-scaffold	88097			contig180
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000181.1	Chromosome		NW_024582345.1	unplaced-scaffold	88139			contig181
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000182.1	Chromosome		NW_024582346.1	unplaced-scaffold	86446			contig182
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000183.1	Chromosome		NW_024582347.1	unplaced-scaffold	85365			contig183
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000184.1	Chromosome		NW_024582348.1	unplaced-scaffold	84386			contig184
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000185.1	Chromosome		NW_024582349.1	unplaced-scaffold	82800			contig185
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000186.1	Chromosome		NW_024582350.1	unplaced-scaffold	82155			contig186
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000187.1	Chromosome		NW_024582351.1	unplaced-scaffold	80267			contig187
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000188.1	Chromosome		NW_024582352.1	unplaced-scaffold	80594			contig188
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000189.1	Chromosome		NW_024582353.1	unplaced-scaffold	78358			contig189
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000190.1	Chromosome		NW_024582354.1	unplaced-scaffold	78250			contig190
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000191.1	Chromosome		NW_024582355.1	unplaced-scaffold	78617			contig191
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000192.1	Chromosome		NW_024582356.1	unplaced-scaffold	73553			contig192
GCF_903992535.2	Primary Assembly	Un			CAJEUG020000193.1	Chromosome		NW_024582357.1	unplaced-scaffold	72208			contig193
