Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_901001165.1	Primary Assembly	20	23394940	43	LR584429.1	Chromosome		NC_042976.1	assembled-molecule	55161844			Super_scaffold_24
GCF_901001165.1	Primary Assembly	21	21700260	43	LR584437.1	Chromosome		NC_042977.1	assembled-molecule	52728040			Super_scaffold_32
GCF_901001165.1	Primary Assembly	22	21959976	43.5	LR584440.1	Chromosome		NC_042978.1	assembled-molecule	52209666			Super_scaffold_35
GCF_901001165.1	Primary Assembly	23	21423211	43	LR584421.1	Chromosome		NC_042979.1	assembled-molecule	51488243			Super_scaffold_16
GCF_901001165.1	Primary Assembly	24	21380777	43	LR584412.1	Chromosome		NC_042980.1	assembled-molecule	50333583			Super_scaffold_7
GCF_901001165.1	Primary Assembly	25	20789444	43.5	LR584436.1	Chromosome		NC_042981.1	assembled-molecule	48970219			Super_scaffold_31
GCF_901001165.1	Primary Assembly	26	20844107	44	LR584439.1	Chromosome		NC_042982.1	assembled-molecule	48699937			Super_scaffold_34
GCF_901001165.1	Primary Assembly	27	19831553	43.5	LR584424.1	Chromosome		NC_042983.1	assembled-molecule	46405705			Super_scaffold_19
GCF_901001165.1	Primary Assembly	28	19599882	43.5	LR584422.1	Chromosome		NC_042984.1	assembled-molecule	46383311			Super_scaffold_17
GCF_901001165.1	Primary Assembly	29	19208368	43.5	LR584418.1	Chromosome		NC_042985.1	assembled-molecule	46063367			Super_scaffold_13
GCF_901001165.1	Primary Assembly	30	19289622	43.5	LR584432.1	Chromosome		NC_042986.1	assembled-molecule	45787633			Super_scaffold_27
GCF_901001165.1	Primary Assembly	31	19283943	43	LR584423.1	Chromosome		NC_042987.1	assembled-molecule	45589842			Super_scaffold_18
GCF_901001165.1	Primary Assembly	32	18711340	43.5	LR584408.1	Chromosome		NC_042988.1	assembled-molecule	44953446			Super_scaffold_3
GCF_901001165.1	Primary Assembly	33	19031690	43.5	LR584414.1	Chromosome		NC_042989.1	assembled-molecule	44893998			Super_scaffold_9
GCF_901001165.1	Primary Assembly	34	17269124	43.5	LR584434.1	Chromosome		NC_042990.1	assembled-molecule	42900288			Super_scaffold_29
GCF_901001165.1	Primary Assembly	35	17337049	43	LR584444.1	Chromosome		NC_042991.1	assembled-molecule	41918599			Super_scaffold_39
GCF_901001165.1	Primary Assembly	36	17020903	43.5	LR584442.1	Chromosome		NC_042992.1	assembled-molecule	41684595			Super_scaffold_37
GCF_901001165.1	Primary Assembly	37	14930112	43.5	LR584417.1	Chromosome		NC_042993.1	assembled-molecule	35205783			Super_scaffold_12
GCF_901001165.1	Primary Assembly	38	14579536	43	LR584425.1	Chromosome		NC_042994.1	assembled-molecule	34894132			Super_scaffold_20
GCF_901001165.1	Primary Assembly	39	10931281	43.5	LR584413.1	Chromosome		NC_042995.1	assembled-molecule	25826328			Super_scaffold_8
GCF_901001165.1	Primary Assembly	40	10704717	44	LR584443.1	Chromosome		NC_042996.1	assembled-molecule	25483426			Super_scaffold_38
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000001.1	Chromosome		NW_021822130.1	unplaced-scaffold	38471			contig1
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000002.1	Chromosome		NW_021822131.1	unplaced-scaffold	38314			contig2
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000003.1	Chromosome		NW_021822132.1	unplaced-scaffold	38389			contig3
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000004.1	Chromosome		NW_021822133.1	unplaced-scaffold	38163			contig4
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000005.1	Chromosome		NW_021822134.1	unplaced-scaffold	38222			contig5
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000006.1	Chromosome		NW_021822135.1	unplaced-scaffold	38145			contig6
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000007.1	Chromosome		NW_021822136.1	unplaced-scaffold	38100			contig7
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000008.1	Chromosome		NW_021822137.1	unplaced-scaffold	38222			contig8
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000009.1	Chromosome		NW_021822138.1	unplaced-scaffold	37982			contig9
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000010.1	Chromosome		NW_021822139.1	unplaced-scaffold	37926			contig10
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000011.1	Chromosome		NW_021822140.1	unplaced-scaffold	37919			contig11
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000012.1	Chromosome		NW_021822141.1	unplaced-scaffold	37625			contig12
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000013.1	Chromosome		NW_021822142.1	unplaced-scaffold	37735			contig13
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000014.1	Chromosome		NW_021822143.1	unplaced-scaffold	37839			contig14
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000015.1	Chromosome		NW_021822144.1	unplaced-scaffold	37830			contig15
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000016.1	Chromosome		NW_021822145.1	unplaced-scaffold	37747			contig16
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000017.1	Chromosome		NW_021822146.1	unplaced-scaffold	37788			contig17
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000018.1	Chromosome		NW_021822147.1	unplaced-scaffold	37652			contig18
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000019.1	Chromosome		NW_021822148.1	unplaced-scaffold	37665			contig19
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000020.1	Chromosome		NW_021822149.1	unplaced-scaffold	38107			contig20
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000021.1	Chromosome		NW_021822150.1	unplaced-scaffold	37566			contig21
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000022.1	Chromosome		NW_021822151.1	unplaced-scaffold	37483			contig22
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000023.1	Chromosome		NW_021822152.1	unplaced-scaffold	37526			contig23
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000024.1	Chromosome		NW_021822153.1	unplaced-scaffold	37470			contig24
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000025.1	Chromosome		NW_021822154.1	unplaced-scaffold	37272			contig25
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000026.1	Chromosome		NW_021822155.1	unplaced-scaffold	37044			contig26
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000027.1	Chromosome		NW_021822156.1	unplaced-scaffold	36950			contig27
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000028.1	Chromosome		NW_021822157.1	unplaced-scaffold	37166			contig28
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000029.1	Chromosome		NW_021822158.1	unplaced-scaffold	36956			contig29
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000030.1	Chromosome		NW_021822159.1	unplaced-scaffold	36869			contig30
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000031.1	Chromosome		NW_021822160.1	unplaced-scaffold	36753			contig31
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000032.1	Chromosome		NW_021822161.1	unplaced-scaffold	36753			contig32
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000033.1	Chromosome		NW_021822162.1	unplaced-scaffold	36896			contig33
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000034.1	Chromosome		NW_021822163.1	unplaced-scaffold	36623			contig34
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000035.1	Chromosome		NW_021822164.1	unplaced-scaffold	36814			contig35
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000036.1	Chromosome		NW_021822165.1	unplaced-scaffold	36514			contig36
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000037.1	Chromosome		NW_021822166.1	unplaced-scaffold	36597			contig37
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000038.1	Chromosome		NW_021822167.1	unplaced-scaffold	37715			contig38
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000039.1	Chromosome		NW_021822168.1	unplaced-scaffold	36414			contig39
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000040.1	Chromosome		NW_021822169.1	unplaced-scaffold	36459			contig40
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000041.1	Chromosome		NW_021822170.1	unplaced-scaffold	36254			contig41
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000042.1	Chromosome		NW_021822171.1	unplaced-scaffold	36340			contig42
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000043.1	Chromosome		NW_021822172.1	unplaced-scaffold	36286			contig43
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000044.1	Chromosome		NW_021822173.1	unplaced-scaffold	36261			contig44
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000045.1	Chromosome		NW_021822174.1	unplaced-scaffold	36298			contig45
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000046.1	Chromosome		NW_021822175.1	unplaced-scaffold	36186			contig46
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000047.1	Chromosome		NW_021822176.1	unplaced-scaffold	35918			contig47
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000048.1	Chromosome		NW_021822177.1	unplaced-scaffold	36136			contig48
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000049.1	Chromosome		NW_021822178.1	unplaced-scaffold	1095237			contig49
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000050.1	Chromosome		NW_021822179.1	unplaced-scaffold	36209			contig50
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000051.1	Chromosome		NW_021822180.1	unplaced-scaffold	36187			contig51
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000052.1	Chromosome		NW_021822181.1	unplaced-scaffold	35864			contig52
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000053.1	Chromosome		NW_021822182.1	unplaced-scaffold	36052			contig53
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000054.1	Chromosome		NW_021822183.1	unplaced-scaffold	35890			contig54
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000055.1	Chromosome		NW_021822184.1	unplaced-scaffold	35877			contig55
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000056.1	Chromosome		NW_021822185.1	unplaced-scaffold	35840			contig56
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000057.1	Chromosome		NW_021822186.1	unplaced-scaffold	35693			contig57
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000058.1	Chromosome		NW_021822187.1	unplaced-scaffold	35700			contig58
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000059.1	Chromosome		NW_021822188.1	unplaced-scaffold	35649			contig59
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000060.1	Chromosome		NW_021822189.1	unplaced-scaffold	1079381			contig60
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000061.1	Chromosome		NW_021822190.1	unplaced-scaffold	35574			contig61
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000062.1	Chromosome		NW_021822191.1	unplaced-scaffold	35598			contig62
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000063.1	Chromosome		NW_021822192.1	unplaced-scaffold	35483			contig63
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000064.1	Chromosome		NW_021822193.1	unplaced-scaffold	35425			contig64
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000065.1	Chromosome		NW_021822194.1	unplaced-scaffold	35648			contig65
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000066.1	Chromosome		NW_021822195.1	unplaced-scaffold	35430			contig66
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000067.1	Chromosome		NW_021822196.1	unplaced-scaffold	35368			contig67
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000068.1	Chromosome		NW_021822197.1	unplaced-scaffold	35379			contig68
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000069.1	Chromosome		NW_021822198.1	unplaced-scaffold	35334			contig69
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000070.1	Chromosome		NW_021822199.1	unplaced-scaffold	35362			contig70
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000071.1	Chromosome		NW_021822200.1	unplaced-scaffold	692429			contig71
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000072.1	Chromosome		NW_021822201.1	unplaced-scaffold	35534			contig72
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000073.1	Chromosome		NW_021822202.1	unplaced-scaffold	35315			contig73
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000074.1	Chromosome		NW_021822203.1	unplaced-scaffold	35078			contig74
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000075.1	Chromosome		NW_021822204.1	unplaced-scaffold	34588			contig75
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000076.1	Chromosome		NW_021822205.1	unplaced-scaffold	35685			contig76
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000077.1	Chromosome		NW_021822206.1	unplaced-scaffold	35016			contig77
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000078.1	Chromosome		NW_021822207.1	unplaced-scaffold	35042			contig78
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000079.1	Chromosome		NW_021822208.1	unplaced-scaffold	34976			contig79
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000080.1	Chromosome		NW_021822209.1	unplaced-scaffold	35309			contig80
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000081.1	Chromosome		NW_021822210.1	unplaced-scaffold	34688			contig81
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000082.1	Chromosome		NW_021822211.1	unplaced-scaffold	1064445			contig82
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000083.1	Chromosome		NW_021822212.1	unplaced-scaffold	34880			contig83
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000084.1	Chromosome		NW_021822213.1	unplaced-scaffold	34851			contig84
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000085.1	Chromosome		NW_021822214.1	unplaced-scaffold	34423			contig85
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000086.1	Chromosome		NW_021822215.1	unplaced-scaffold	34889			contig86
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000087.1	Chromosome		NW_021822216.1	unplaced-scaffold	34561			contig87
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000088.1	Chromosome		NW_021822217.1	unplaced-scaffold	34484			contig88
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000089.1	Chromosome		NW_021822218.1	unplaced-scaffold	34481			contig89
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000090.1	Chromosome		NW_021822219.1	unplaced-scaffold	34225			contig90
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000091.1	Chromosome		NW_021822220.1	unplaced-scaffold	34218			contig91
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000092.1	Chromosome		NW_021822221.1	unplaced-scaffold	34239			contig92
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000093.1	Chromosome		NW_021822222.1	unplaced-scaffold	1051655			contig93
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000094.1	Chromosome		NW_021822223.1	unplaced-scaffold	34285			contig94
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000095.1	Chromosome		NW_021822224.1	unplaced-scaffold	34112			contig95
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000096.1	Chromosome		NW_021822225.1	unplaced-scaffold	34347			contig96
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000097.1	Chromosome		NW_021822226.1	unplaced-scaffold	34423			contig97
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000098.1	Chromosome		NW_021822227.1	unplaced-scaffold	33928			contig98
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000099.1	Chromosome		NW_021822228.1	unplaced-scaffold	33964			contig99
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000100.1	Chromosome		NW_021822229.1	unplaced-scaffold	33780			contig100
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000101.1	Chromosome		NW_021822230.1	unplaced-scaffold	33731			contig101
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000102.1	Chromosome		NW_021822231.1	unplaced-scaffold	33563			contig102
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000103.1	Chromosome		NW_021822232.1	unplaced-scaffold	33624			contig103
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000104.1	Chromosome		NW_021822233.1	unplaced-scaffold	1024606			contig104
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000105.1	Chromosome		NW_021822234.1	unplaced-scaffold	33730			contig105
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000106.1	Chromosome		NW_021822235.1	unplaced-scaffold	33438			contig106
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000107.1	Chromosome		NW_021822236.1	unplaced-scaffold	33546			contig107
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000108.1	Chromosome		NW_021822237.1	unplaced-scaffold	33515			contig108
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000109.1	Chromosome		NW_021822238.1	unplaced-scaffold	33502			contig109
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000110.1	Chromosome		NW_021822239.1	unplaced-scaffold	33403			contig110
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000111.1	Chromosome		NW_021822240.1	unplaced-scaffold	33348			contig111
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000112.1	Chromosome		NW_021822241.1	unplaced-scaffold	33846			contig112
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000113.1	Chromosome		NW_021822242.1	unplaced-scaffold	33461			contig113
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000114.1	Chromosome		NW_021822243.1	unplaced-scaffold	33551			contig114
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000115.1	Chromosome		NW_021822244.1	unplaced-scaffold	971680			contig115
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000116.1	Chromosome		NW_021822245.1	unplaced-scaffold	33308			contig116
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000117.1	Chromosome		NW_021822246.1	unplaced-scaffold	33900			contig117
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000118.1	Chromosome		NW_021822247.1	unplaced-scaffold	33198			contig118
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000119.1	Chromosome		NW_021822248.1	unplaced-scaffold	33274			contig119
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000120.1	Chromosome		NW_021822249.1	unplaced-scaffold	33076			contig120
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000121.1	Chromosome		NW_021822250.1	unplaced-scaffold	33130			contig121
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000122.1	Chromosome		NW_021822251.1	unplaced-scaffold	33131			contig122
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000123.1	Chromosome		NW_021822252.1	unplaced-scaffold	33147			contig123
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000124.1	Chromosome		NW_021822253.1	unplaced-scaffold	33146			contig124
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000125.1	Chromosome		NW_021822254.1	unplaced-scaffold	33006			contig125
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000126.1	Chromosome		NW_021822255.1	unplaced-scaffold	966806			contig126
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000127.1	Chromosome		NW_021822256.1	unplaced-scaffold	32943			contig127
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000128.1	Chromosome		NW_021822257.1	unplaced-scaffold	33053			contig128
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000129.1	Chromosome		NW_021822258.1	unplaced-scaffold	32954			contig129
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000130.1	Chromosome		NW_021822259.1	unplaced-scaffold	32914			contig130
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000131.1	Chromosome		NW_021822260.1	unplaced-scaffold	32859			contig131
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000132.1	Chromosome		NW_021822261.1	unplaced-scaffold	32867			contig132
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000133.1	Chromosome		NW_021822262.1	unplaced-scaffold	32806			contig133
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000134.1	Chromosome		NW_021822263.1	unplaced-scaffold	32756			contig134
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000135.1	Chromosome		NW_021822264.1	unplaced-scaffold	32881			contig135
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000136.1	Chromosome		NW_021822265.1	unplaced-scaffold	32696			contig136
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000137.1	Chromosome		NW_021822266.1	unplaced-scaffold	956275			contig137
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000138.1	Chromosome		NW_021822267.1	unplaced-scaffold	32873			contig138
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000139.1	Chromosome		NW_021822268.1	unplaced-scaffold	32626			contig139
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000140.1	Chromosome		NW_021822269.1	unplaced-scaffold	32511			contig140
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000141.1	Chromosome		NW_021822270.1	unplaced-scaffold	32475			contig141
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000142.1	Chromosome		NW_021822271.1	unplaced-scaffold	32383			contig142
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000143.1	Chromosome		NW_021822272.1	unplaced-scaffold	32559			contig143
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000144.1	Chromosome		NW_021822273.1	unplaced-scaffold	32455			contig144
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000145.1	Chromosome		NW_021822274.1	unplaced-scaffold	32298			contig145
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000146.1	Chromosome		NW_021822275.1	unplaced-scaffold	32316			contig146
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000147.1	Chromosome		NW_021822276.1	unplaced-scaffold	32374			contig147
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000148.1	Chromosome		NW_021822277.1	unplaced-scaffold	32286			contig148
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000149.1	Chromosome		NW_021822278.1	unplaced-scaffold	32386			contig149
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000150.1	Chromosome		NW_021822279.1	unplaced-scaffold	32289			contig150
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000151.1	Chromosome		NW_021822280.1	unplaced-scaffold	32228			contig151
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000152.1	Chromosome		NW_021822281.1	unplaced-scaffold	32152			contig152
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000153.1	Chromosome		NW_021822282.1	unplaced-scaffold	32154			contig153
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000154.1	Chromosome		NW_021822283.1	unplaced-scaffold	32126			contig154
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000155.1	Chromosome		NW_021822284.1	unplaced-scaffold	31268			contig155
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000156.1	Chromosome		NW_021822285.1	unplaced-scaffold	31977			contig156
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000157.1	Chromosome		NW_021822286.1	unplaced-scaffold	31986			contig157
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000158.1	Chromosome		NW_021822287.1	unplaced-scaffold	31939			contig158
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000159.1	Chromosome		NW_021822288.1	unplaced-scaffold	31935			contig159
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000160.1	Chromosome		NW_021822289.1	unplaced-scaffold	31875			contig160
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000161.1	Chromosome		NW_021822290.1	unplaced-scaffold	31894			contig161
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000162.1	Chromosome		NW_021822291.1	unplaced-scaffold	31827			contig162
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000163.1	Chromosome		NW_021822292.1	unplaced-scaffold	31819			contig163
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000164.1	Chromosome		NW_021822293.1	unplaced-scaffold	31797			contig164
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000165.1	Chromosome		NW_021822294.1	unplaced-scaffold	31703			contig165
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000166.1	Chromosome		NW_021822295.1	unplaced-scaffold	31788			contig166
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000167.1	Chromosome		NW_021822296.1	unplaced-scaffold	31806			contig167
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000168.1	Chromosome		NW_021822297.1	unplaced-scaffold	941317			contig168
GCF_901001165.1	Primary Assembly	Un			CAAJIE010000169.1	Chromosome		NW_021822298.1	unplaced-scaffold	31477			contig169
