Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_040938815.1	Primary Assembly	17	26092714	46.5	CM081940.1	Chromosome			assembled-molecule	57480755			HiC_scaffold_17
GCA_040938815.1	Primary Assembly	18	18859283	49	CM081941.1	Chromosome			assembled-molecule	39344853			HiC_scaffold_18
GCA_040938815.1	Primary Assembly	X	49183889	40.5	CM081942.1	Chromosome			assembled-molecule	124421298			HiC_scaffold_19
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000020.1	Chromosome			unplaced-scaffold	100495			HiC_scaffold_20
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000021.1	Chromosome			unplaced-scaffold	59057			HiC_scaffold_21
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000022.1	Chromosome			unplaced-scaffold	38338			HiC_scaffold_22
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000023.1	Chromosome			unplaced-scaffold	36389			HiC_scaffold_23
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000024.1	Chromosome			unplaced-scaffold	34815			HiC_scaffold_24
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000025.1	Chromosome			unplaced-scaffold	29301			HiC_scaffold_25
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000026.1	Chromosome			unplaced-scaffold	25802			HiC_scaffold_26
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000027.1	Chromosome			unplaced-scaffold	25049			HiC_scaffold_27
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000028.1	Chromosome			unplaced-scaffold	24387			HiC_scaffold_28
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000029.1	Chromosome			unplaced-scaffold	23433			HiC_scaffold_29
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000030.1	Chromosome			unplaced-scaffold	22916			HiC_scaffold_31
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000031.1	Chromosome			unplaced-scaffold	22436			HiC_scaffold_33
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000032.1	Chromosome			unplaced-scaffold	22251			HiC_scaffold_34
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000033.1	Chromosome			unplaced-scaffold	21380			HiC_scaffold_35
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000034.1	Chromosome			unplaced-scaffold	21227			HiC_scaffold_36
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000035.1	Chromosome			unplaced-scaffold	21210			HiC_scaffold_37
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000036.1	Chromosome			unplaced-scaffold	20494			HiC_scaffold_38
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000037.1	Chromosome			unplaced-scaffold	20070			HiC_scaffold_40
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000038.1	Chromosome			unplaced-scaffold	19853			HiC_scaffold_41
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000039.1	Chromosome			unplaced-scaffold	18810			HiC_scaffold_43
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000040.1	Chromosome			unplaced-scaffold	17760			HiC_scaffold_46
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000041.1	Chromosome			unplaced-scaffold	17469			HiC_scaffold_47
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000042.1	Chromosome			unplaced-scaffold	17246			HiC_scaffold_48
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000043.1	Chromosome			unplaced-scaffold	16339			HiC_scaffold_49
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000044.1	Chromosome			unplaced-scaffold	15751			HiC_scaffold_50
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000045.1	Chromosome			unplaced-scaffold	15511			HiC_scaffold_52
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000046.1	Chromosome			unplaced-scaffold	15508			HiC_scaffold_54
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000047.1	Chromosome			unplaced-scaffold	15337			HiC_scaffold_57
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000048.1	Chromosome			unplaced-scaffold	47419			HiC_scaffold_59
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000049.1	Chromosome			unplaced-scaffold	34613			HiC_scaffold_60
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000050.1	Chromosome			unplaced-scaffold	66127			HiC_scaffold_61
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000051.1	Chromosome			unplaced-scaffold	23814			HiC_scaffold_62
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000052.1	Chromosome			unplaced-scaffold	23976			HiC_scaffold_63
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000053.1	Chromosome			unplaced-scaffold	69330			HiC_scaffold_65
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000054.1	Chromosome			unplaced-scaffold	22435			HiC_scaffold_66
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000055.1	Chromosome			unplaced-scaffold	34608			HiC_scaffold_67
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000056.1	Chromosome			unplaced-scaffold	21173			HiC_scaffold_68
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000057.1	Chromosome			unplaced-scaffold	19065			HiC_scaffold_69
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000058.1	Chromosome			unplaced-scaffold	16669			HiC_scaffold_70
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000059.1	Chromosome			unplaced-scaffold	16446			HiC_scaffold_71
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000060.1	Chromosome			unplaced-scaffold	15025			HiC_scaffold_72
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000061.1	Chromosome			unplaced-scaffold	20639			HiC_scaffold_73
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000062.1	Chromosome			unplaced-scaffold	36648			HiC_scaffold_74
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000063.1	Chromosome			unplaced-scaffold	17280			HiC_scaffold_75
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000064.1	Chromosome			unplaced-scaffold	19493			HiC_scaffold_76
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000065.1	Chromosome			unplaced-scaffold	18910			HiC_scaffold_77
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000066.1	Chromosome			unplaced-scaffold	17828			HiC_scaffold_78
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000067.1	Chromosome			unplaced-scaffold	17213			HiC_scaffold_80
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000068.1	Chromosome			unplaced-scaffold	14936			HiC_scaffold_85
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000069.1	Chromosome			unplaced-scaffold	14866			HiC_scaffold_88
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000070.1	Chromosome			unplaced-scaffold	14863			HiC_scaffold_89
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000071.1	Chromosome			unplaced-scaffold	14825			HiC_scaffold_90
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000072.1	Chromosome			unplaced-scaffold	14753			HiC_scaffold_92
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000073.1	Chromosome			unplaced-scaffold	14737			HiC_scaffold_94
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000074.1	Chromosome			unplaced-scaffold	14734			HiC_scaffold_95
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000075.1	Chromosome			unplaced-scaffold	14732			HiC_scaffold_96
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000076.1	Chromosome			unplaced-scaffold	14705			HiC_scaffold_98
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000077.1	Chromosome			unplaced-scaffold	14688			HiC_scaffold_100
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000078.1	Chromosome			unplaced-scaffold	14687			HiC_scaffold_101
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000079.1	Chromosome			unplaced-scaffold	14682			HiC_scaffold_103
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000080.1	Chromosome			unplaced-scaffold	14670			HiC_scaffold_104
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000081.1	Chromosome			unplaced-scaffold	14614			HiC_scaffold_107
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000082.1	Chromosome			unplaced-scaffold	14614			HiC_scaffold_108
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000083.1	Chromosome			unplaced-scaffold	14585			HiC_scaffold_109
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000084.1	Chromosome			unplaced-scaffold	14560			HiC_scaffold_111
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000085.1	Chromosome			unplaced-scaffold	14542			HiC_scaffold_114
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000086.1	Chromosome			unplaced-scaffold	14542			HiC_scaffold_115
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000087.1	Chromosome			unplaced-scaffold	14539			HiC_scaffold_118
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000088.1	Chromosome			unplaced-scaffold	14535			HiC_scaffold_119
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000089.1	Chromosome			unplaced-scaffold	14488			HiC_scaffold_123
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000090.1	Chromosome			unplaced-scaffold	14487			HiC_scaffold_124
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000091.1	Chromosome			unplaced-scaffold	14477			HiC_scaffold_125
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000092.1	Chromosome			unplaced-scaffold	14467			HiC_scaffold_126
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000093.1	Chromosome			unplaced-scaffold	14444			HiC_scaffold_127
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000094.1	Chromosome			unplaced-scaffold	14443			HiC_scaffold_128
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000095.1	Chromosome			unplaced-scaffold	14398			HiC_scaffold_130
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000096.1	Chromosome			unplaced-scaffold	14374			HiC_scaffold_131
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000097.1	Chromosome			unplaced-scaffold	14374			HiC_scaffold_132
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000098.1	Chromosome			unplaced-scaffold	14338			HiC_scaffold_133
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000099.1	Chromosome			unplaced-scaffold	14337			HiC_scaffold_134
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000100.1	Chromosome			unplaced-scaffold	14336			HiC_scaffold_135
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000101.1	Chromosome			unplaced-scaffold	14334			HiC_scaffold_136
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000102.1	Chromosome			unplaced-scaffold	14325			HiC_scaffold_137
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000103.1	Chromosome			unplaced-scaffold	14317			HiC_scaffold_138
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000104.1	Chromosome			unplaced-scaffold	14300			HiC_scaffold_140
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000105.1	Chromosome			unplaced-scaffold	14259			HiC_scaffold_141
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000106.1	Chromosome			unplaced-scaffold	14257			HiC_scaffold_142
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000107.1	Chromosome			unplaced-scaffold	14244			HiC_scaffold_143
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000108.1	Chromosome			unplaced-scaffold	14236			HiC_scaffold_145
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000109.1	Chromosome			unplaced-scaffold	14227			HiC_scaffold_146
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000110.1	Chromosome			unplaced-scaffold	14223			HiC_scaffold_148
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000111.1	Chromosome			unplaced-scaffold	14157			HiC_scaffold_149
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000112.1	Chromosome			unplaced-scaffold	14107			HiC_scaffold_152
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000113.1	Chromosome			unplaced-scaffold	14105			HiC_scaffold_153
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000114.1	Chromosome			unplaced-scaffold	14089			HiC_scaffold_154
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000115.1	Chromosome			unplaced-scaffold	14034			HiC_scaffold_155
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000116.1	Chromosome			unplaced-scaffold	14013			HiC_scaffold_156
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000117.1	Chromosome			unplaced-scaffold	13989			HiC_scaffold_157
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000118.1	Chromosome			unplaced-scaffold	13971			HiC_scaffold_158
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000119.1	Chromosome			unplaced-scaffold	13871			HiC_scaffold_162
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000120.1	Chromosome			unplaced-scaffold	13871			HiC_scaffold_163
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000121.1	Chromosome			unplaced-scaffold	13861			HiC_scaffold_166
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000122.1	Chromosome			unplaced-scaffold	13855			HiC_scaffold_167
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000123.1	Chromosome			unplaced-scaffold	13853			HiC_scaffold_168
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000124.1	Chromosome			unplaced-scaffold	13843			HiC_scaffold_170
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000125.1	Chromosome			unplaced-scaffold	13827			HiC_scaffold_171
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000126.1	Chromosome			unplaced-scaffold	13816			HiC_scaffold_172
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000127.1	Chromosome			unplaced-scaffold	13815			HiC_scaffold_173
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000128.1	Chromosome			unplaced-scaffold	13745			HiC_scaffold_176
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000129.1	Chromosome			unplaced-scaffold	13745			HiC_scaffold_178
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000130.1	Chromosome			unplaced-scaffold	13740			HiC_scaffold_179
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000131.1	Chromosome			unplaced-scaffold	13739			HiC_scaffold_180
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000132.1	Chromosome			unplaced-scaffold	13725			HiC_scaffold_181
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000133.1	Chromosome			unplaced-scaffold	13704			HiC_scaffold_182
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000134.1	Chromosome			unplaced-scaffold	13678			HiC_scaffold_183
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000135.1	Chromosome			unplaced-scaffold	13677			HiC_scaffold_184
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000136.1	Chromosome			unplaced-scaffold	13662			HiC_scaffold_185
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000137.1	Chromosome			unplaced-scaffold	13652			HiC_scaffold_188
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000138.1	Chromosome			unplaced-scaffold	13614			HiC_scaffold_190
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000139.1	Chromosome			unplaced-scaffold	13604			HiC_scaffold_191
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000140.1	Chromosome			unplaced-scaffold	13592			HiC_scaffold_192
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000141.1	Chromosome			unplaced-scaffold	13592			HiC_scaffold_193
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000142.1	Chromosome			unplaced-scaffold	13562			HiC_scaffold_195
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000143.1	Chromosome			unplaced-scaffold	13512			HiC_scaffold_196
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000144.1	Chromosome			unplaced-scaffold	13492			HiC_scaffold_199
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000145.1	Chromosome			unplaced-scaffold	13490			HiC_scaffold_200
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000146.1	Chromosome			unplaced-scaffold	13447			HiC_scaffold_201
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000147.1	Chromosome			unplaced-scaffold	13437			HiC_scaffold_202
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000148.1	Chromosome			unplaced-scaffold	13432			HiC_scaffold_203
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000149.1	Chromosome			unplaced-scaffold	13418			HiC_scaffold_204
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000150.1	Chromosome			unplaced-scaffold	13397			HiC_scaffold_205
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000151.1	Chromosome			unplaced-scaffold	13396			HiC_scaffold_206
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000152.1	Chromosome			unplaced-scaffold	13390			HiC_scaffold_207
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000153.1	Chromosome			unplaced-scaffold	13386			HiC_scaffold_208
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000154.1	Chromosome			unplaced-scaffold	13370			HiC_scaffold_209
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000155.1	Chromosome			unplaced-scaffold	13365			HiC_scaffold_211
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000156.1	Chromosome			unplaced-scaffold	13361			HiC_scaffold_212
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000157.1	Chromosome			unplaced-scaffold	13199			HiC_scaffold_217
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000158.1	Chromosome			unplaced-scaffold	13180			HiC_scaffold_218
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000159.1	Chromosome			unplaced-scaffold	13162			HiC_scaffold_219
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000160.1	Chromosome			unplaced-scaffold	13141			HiC_scaffold_220
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000161.1	Chromosome			unplaced-scaffold	13137			HiC_scaffold_221
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000162.1	Chromosome			unplaced-scaffold	13129			HiC_scaffold_222
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000163.1	Chromosome			unplaced-scaffold	13126			HiC_scaffold_223
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000164.1	Chromosome			unplaced-scaffold	13047			HiC_scaffold_227
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000165.1	Chromosome			unplaced-scaffold	13045			HiC_scaffold_228
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000166.1	Chromosome			unplaced-scaffold	13001			HiC_scaffold_232
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000167.1	Chromosome			unplaced-scaffold	12985			HiC_scaffold_233
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000168.1	Chromosome			unplaced-scaffold	12984			HiC_scaffold_234
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000169.1	Chromosome			unplaced-scaffold	12979			HiC_scaffold_237
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000170.1	Chromosome			unplaced-scaffold	12912			HiC_scaffold_238
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000171.1	Chromosome			unplaced-scaffold	12833			HiC_scaffold_240
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000172.1	Chromosome			unplaced-scaffold	12768			HiC_scaffold_241
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000173.1	Chromosome			unplaced-scaffold	12766			HiC_scaffold_243
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000174.1	Chromosome			unplaced-scaffold	12732			HiC_scaffold_248
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000175.1	Chromosome			unplaced-scaffold	12694			HiC_scaffold_250
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000176.1	Chromosome			unplaced-scaffold	12683			HiC_scaffold_251
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000177.1	Chromosome			unplaced-scaffold	12681			HiC_scaffold_253
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000178.1	Chromosome			unplaced-scaffold	12670			HiC_scaffold_254
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000179.1	Chromosome			unplaced-scaffold	12589			HiC_scaffold_258
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000180.1	Chromosome			unplaced-scaffold	12561			HiC_scaffold_261
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000181.1	Chromosome			unplaced-scaffold	12530			HiC_scaffold_263
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000182.1	Chromosome			unplaced-scaffold	12503			HiC_scaffold_264
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000183.1	Chromosome			unplaced-scaffold	12439			HiC_scaffold_266
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000184.1	Chromosome			unplaced-scaffold	12438			HiC_scaffold_267
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000185.1	Chromosome			unplaced-scaffold	12426			HiC_scaffold_268
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000186.1	Chromosome			unplaced-scaffold	12385			HiC_scaffold_269
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000187.1	Chromosome			unplaced-scaffold	12345			HiC_scaffold_270
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000188.1	Chromosome			unplaced-scaffold	12345			HiC_scaffold_271
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000189.1	Chromosome			unplaced-scaffold	12339			HiC_scaffold_272
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000190.1	Chromosome			unplaced-scaffold	12327			HiC_scaffold_273
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000191.1	Chromosome			unplaced-scaffold	12310			HiC_scaffold_274
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000192.1	Chromosome			unplaced-scaffold	12298			HiC_scaffold_275
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000193.1	Chromosome			unplaced-scaffold	12295			HiC_scaffold_276
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000194.1	Chromosome			unplaced-scaffold	12282			HiC_scaffold_278
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000195.1	Chromosome			unplaced-scaffold	12227			HiC_scaffold_279
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000196.1	Chromosome			unplaced-scaffold	12221			HiC_scaffold_280
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000197.1	Chromosome			unplaced-scaffold	12218			HiC_scaffold_282
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000198.1	Chromosome			unplaced-scaffold	12217			HiC_scaffold_283
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000199.1	Chromosome			unplaced-scaffold	12217			HiC_scaffold_284
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000200.1	Chromosome			unplaced-scaffold	12215			HiC_scaffold_285
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000201.1	Chromosome			unplaced-scaffold	12202			HiC_scaffold_286
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000202.1	Chromosome			unplaced-scaffold	12191			HiC_scaffold_287
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000203.1	Chromosome			unplaced-scaffold	12187			HiC_scaffold_288
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000204.1	Chromosome			unplaced-scaffold	12173			HiC_scaffold_289
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000205.1	Chromosome			unplaced-scaffold	12171			HiC_scaffold_290
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000206.1	Chromosome			unplaced-scaffold	12131			HiC_scaffold_291
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000207.1	Chromosome			unplaced-scaffold	12098			HiC_scaffold_294
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000208.1	Chromosome			unplaced-scaffold	12078			HiC_scaffold_296
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000209.1	Chromosome			unplaced-scaffold	12066			HiC_scaffold_297
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000210.1	Chromosome			unplaced-scaffold	12064			HiC_scaffold_298
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000211.1	Chromosome			unplaced-scaffold	12055			HiC_scaffold_299
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000212.1	Chromosome			unplaced-scaffold	12052			HiC_scaffold_300
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000213.1	Chromosome			unplaced-scaffold	12052			HiC_scaffold_301
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000214.1	Chromosome			unplaced-scaffold	12051			HiC_scaffold_302
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000215.1	Chromosome			unplaced-scaffold	12046			HiC_scaffold_303
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000216.1	Chromosome			unplaced-scaffold	12043			HiC_scaffold_304
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000217.1	Chromosome			unplaced-scaffold	12028			HiC_scaffold_305
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000218.1	Chromosome			unplaced-scaffold	12026			HiC_scaffold_306
GCA_040938815.1	Primary Assembly	Un			JBEHDY010000219.1	Chromosome			unplaced-scaffold	12019			HiC_scaffold_307
