Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_023373465.1	Primary Assembly	28	35494975	43.5	CM041677.1	Chromosome		NC_068448.1	assembled-molecule	81400567			28
GCF_023373465.1	Primary Assembly	29	23396599	43.5	CM041678.1	Chromosome		NC_068449.1	assembled-molecule	53654542			29
GCF_023373465.1	Primary Assembly	30	27357425	44	CM041679.1	Chromosome		NC_068450.1	assembled-molecule	62309450			30
GCF_023373465.1	Primary Assembly	31	12153818	44	CM041680.1	Chromosome		NC_068451.1	assembled-molecule	27780665			31
GCF_023373465.1	Primary Assembly	32	15950994	43.5	CM041681.1	Chromosome		NC_068452.1	assembled-molecule	36593855			32
GCF_023373465.1	Primary Assembly	33	11391098	44	CM041682.1	Chromosome		NC_068453.1	assembled-molecule	26012511			33
GCF_023373465.1	Primary Assembly	34	35929447	43.5	CM041683.1	Chromosome		NC_068454.1	assembled-molecule	82222654			34
GCF_023373465.1	Primary Assembly	35	36412213	44	CM041684.1	Chromosome		NC_068455.1	assembled-molecule	83059625			35
GCF_023373465.1	Primary Assembly	36	12611357	43	CM041685.1	Chromosome		NC_068456.1	assembled-molecule	29285949			36
GCF_023373465.1	Primary Assembly	37	12827168	44	CM041686.1	Chromosome		NC_068457.1	assembled-molecule	29195980			37
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000002.1	Chromosome		NW_026290806.1	unplaced-scaffold	66329			Un_scaffold_16011_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000006.1	Chromosome		NW_026290807.1	unplaced-scaffold	88901			Un_scaffold_1611_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000007.1	Chromosome		NW_026290808.1	unplaced-scaffold	98366			Un_scaffold_16132_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000010.1	Chromosome		NW_026290809.1	unplaced-scaffold	362155			Un_scaffold_16189_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000013.1	Chromosome		NW_026290810.1	unplaced-scaffold	70798			Un_scaffold_1624_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000014.1	Chromosome		NW_026290811.1	unplaced-scaffold	71581			Un_scaffold_16300_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000020.1	Chromosome		NW_026290812.1	unplaced-scaffold	236319			Un_scaffold_16720_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000021.1	Chromosome		NW_026290813.1	unplaced-scaffold	291389			Un_scaffold_16732_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000025.1	Chromosome		NW_026290814.1	unplaced-scaffold	108541			Un_scaffold_16977_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000027.1	Chromosome		NW_026290815.1	unplaced-scaffold	107919			Un_scaffold_16992_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000029.1	Chromosome		NW_026290816.1	unplaced-scaffold	238408			Un_scaffold_1704_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000037.1	Chromosome		NW_026290817.1	unplaced-scaffold	510833			Un_scaffold_17242_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000041.1	Chromosome		NW_026290818.1	unplaced-scaffold	180284			Un_scaffold_17272_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000042.1	Chromosome		NW_026290819.1	unplaced-scaffold	230287			Un_scaffold_17296_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000043.1	Chromosome		NW_026290820.1	unplaced-scaffold	256649			Un_scaffold_17308_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000045.1	Chromosome		NW_026290821.1	unplaced-scaffold	205496			Un_scaffold_17310_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000051.1	Chromosome		NW_026290822.1	unplaced-scaffold	435584			Un_scaffold_17407_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000056.1	Chromosome		NW_026290823.1	unplaced-scaffold	334672			Un_scaffold_17472_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000060.1	Chromosome		NW_026290824.1	unplaced-scaffold	233124			Un_scaffold_17529_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000064.1	Chromosome		NW_026278544.1	unplaced-scaffold	6815			Un_contig_14091_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000067.1	Chromosome		NW_026278545.1	unplaced-scaffold	26596			Un_contig_14098_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000069.1	Chromosome		NW_026278551.1	unplaced-scaffold	124485			Un_contig_1410_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000070.1	Chromosome		NW_026278546.1	unplaced-scaffold	185627			Un_contig_14101_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000072.1	Chromosome		NW_026278547.1	unplaced-scaffold	8134			Un_contig_14103_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000073.1	Chromosome		NW_026278548.1	unplaced-scaffold	32045			Un_contig_14104_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000074.1	Chromosome		NW_026278549.1	unplaced-scaffold	104275			Un_contig_14106_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000075.1	Chromosome		NW_026278550.1	unplaced-scaffold	663			Un_contig_14109_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000076.1	Chromosome		NW_026278556.1	unplaced-scaffold	28056			Un_contig_1411_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000077.1	Chromosome		NW_026278552.1	unplaced-scaffold	6036			Un_contig_14110_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000078.1	Chromosome		NW_026278553.1	unplaced-scaffold	16714			Un_contig_14112_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000079.1	Chromosome		NW_026278554.1	unplaced-scaffold	9653			Un_contig_14113_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000080.1	Chromosome		NW_026278555.1	unplaced-scaffold	1519			Un_contig_14119_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000081.1	Chromosome		NW_026278557.1	unplaced-scaffold	10045			Un_contig_14120_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000082.1	Chromosome		NW_026278558.1	unplaced-scaffold	10210			Un_contig_14121_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000083.1	Chromosome		NW_026278559.1	unplaced-scaffold	161750			Un_contig_14122_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000084.1	Chromosome		NW_026278560.1	unplaced-scaffold	2185			Un_contig_14123_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000085.1	Chromosome		NW_026278561.1	unplaced-scaffold	45720			Un_contig_14127_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000086.1	Chromosome		NW_026278562.1	unplaced-scaffold	847			Un_contig_14128_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000088.1	Chromosome		NW_026278563.1	unplaced-scaffold	93720			Un_contig_14131_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000089.1	Chromosome		NW_026278564.1	unplaced-scaffold	7449			Un_contig_14132_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000090.1	Chromosome		NW_026278565.1	unplaced-scaffold	94017			Un_contig_14133_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000091.1	Chromosome		NW_026278566.1	unplaced-scaffold	45617			Un_contig_14136_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000092.1	Chromosome		NW_026278567.1	unplaced-scaffold	3434			Un_contig_14137_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000093.1	Chromosome		NW_026278568.1	unplaced-scaffold	3379			Un_contig_14139_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000094.1	Chromosome		NW_026278573.1	unplaced-scaffold	203137			Un_contig_1414_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000095.1	Chromosome		NW_026278569.1	unplaced-scaffold	4235			Un_contig_14140_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000096.1	Chromosome		NW_026278570.1	unplaced-scaffold	16202			Un_contig_14143_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000098.1	Chromosome		NW_026278571.1	unplaced-scaffold	4418			Un_contig_14146_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000100.1	Chromosome		NW_026278572.1	unplaced-scaffold	82887			Un_contig_14148_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000101.1	Chromosome		NW_026278579.1	unplaced-scaffold	12903			Un_contig_1415_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000102.1	Chromosome		NW_026278574.1	unplaced-scaffold	3638			Un_contig_14150_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000103.1	Chromosome		NW_026278575.1	unplaced-scaffold	9057			Un_contig_14152_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000104.1	Chromosome		NW_026278576.1	unplaced-scaffold	6875			Un_contig_14153_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000106.1	Chromosome		NW_026278577.1	unplaced-scaffold	340700			Un_contig_14158_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000107.1	Chromosome		NW_026278578.1	unplaced-scaffold	922			Un_contig_14159_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000108.1	Chromosome		NW_026278583.1	unplaced-scaffold	18515			Un_contig_1416_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000109.1	Chromosome		NW_026278580.1	unplaced-scaffold	17371			Un_contig_14160_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000110.1	Chromosome		NW_026278581.1	unplaced-scaffold	757			Un_contig_14163_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000111.1	Chromosome		NW_026278582.1	unplaced-scaffold	2440			Un_contig_14166_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000113.1	Chromosome		NW_026278584.1	unplaced-scaffold	5902			Un_contig_14170_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000114.1	Chromosome		NW_026278585.1	unplaced-scaffold	5889			Un_contig_14171_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000115.1	Chromosome		NW_026278586.1	unplaced-scaffold	5049			Un_contig_14173_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000117.1	Chromosome		NW_026278587.1	unplaced-scaffold	11933			Un_contig_14176_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000118.1	Chromosome		NW_026278588.1	unplaced-scaffold	7147			Un_contig_14177_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000119.1	Chromosome		NW_026278592.1	unplaced-scaffold	163426			Un_contig_1418_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000120.1	Chromosome		NW_026278589.1	unplaced-scaffold	12279			Un_contig_14181_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000121.1	Chromosome		NW_026278590.1	unplaced-scaffold	6297			Un_contig_14183_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000123.1	Chromosome		NW_026278591.1	unplaced-scaffold	3024			Un_contig_14188_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000125.1	Chromosome		NW_026278593.1	unplaced-scaffold	6385			Un_contig_14192_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000127.1	Chromosome		NW_026278594.1	unplaced-scaffold	5088			Un_contig_14197_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000128.1	Chromosome		NW_026278595.1	unplaced-scaffold	23213			Un_contig_14198_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000129.1	Chromosome		NW_026278596.1	unplaced-scaffold	2823			Un_contig_14199_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000130.1	Chromosome		NW_026278666.1	unplaced-scaffold	87750			Un_contig_142_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000131.1	Chromosome		NW_026278604.1	unplaced-scaffold	6509			Un_contig_1420_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000132.1	Chromosome		NW_026278597.1	unplaced-scaffold	10226			Un_contig_14200_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000133.1	Chromosome		NW_026278598.1	unplaced-scaffold	19455			Un_contig_14201_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000134.1	Chromosome		NW_026278599.1	unplaced-scaffold	5332			Un_contig_14205_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000135.1	Chromosome		NW_026278600.1	unplaced-scaffold	22241			Un_contig_14206_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000136.1	Chromosome		NW_026278601.1	unplaced-scaffold	6388			Un_contig_14207_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000137.1	Chromosome		NW_026278602.1	unplaced-scaffold	18599			Un_contig_14208_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000138.1	Chromosome		NW_026287538.1	unplaced-scaffold	630020			Un_contig_3981_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000139.1	Chromosome		NW_026287539.1	unplaced-scaffold	2208			Un_contig_3983_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000140.1	Chromosome		NW_026287540.1	unplaced-scaffold	1233			Un_contig_3984_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000141.1	Chromosome		NW_026287541.1	unplaced-scaffold	105870			Un_contig_3985_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000142.1	Chromosome		NW_026287542.1	unplaced-scaffold	145925			Un_contig_3986_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000143.1	Chromosome		NW_026287543.1	unplaced-scaffold	79666			Un_contig_3987_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000144.1	Chromosome		NW_026287544.1	unplaced-scaffold	200647			Un_contig_3989_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000145.1	Chromosome		NW_026287546.1	unplaced-scaffold	29889			Un_contig_3993_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000146.1	Chromosome		NW_026287547.1	unplaced-scaffold	133944			Un_contig_3995_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000147.1	Chromosome		NW_026287548.1	unplaced-scaffold	8804			Un_contig_3996_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000148.1	Chromosome		NW_026287549.1	unplaced-scaffold	52152			Un_contig_3998_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000150.1	Chromosome		NW_026288067.1	unplaced-scaffold	141403			Un_contig_4_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000151.1	Chromosome		NW_026287554.1	unplaced-scaffold	239289			Un_contig_400_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000152.1	Chromosome		NW_026287551.1	unplaced-scaffold	2613			Un_contig_4002_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000153.1	Chromosome		NW_026287552.1	unplaced-scaffold	4220			Un_contig_4003_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000154.1	Chromosome		NW_026287553.1	unplaced-scaffold	12916			Un_contig_4004_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000157.1	Chromosome		NW_026287555.1	unplaced-scaffold	145610			Un_contig_4010_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000158.1	Chromosome		NW_026287556.1	unplaced-scaffold	252271			Un_contig_4011_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000159.1	Chromosome		NW_026287557.1	unplaced-scaffold	46563			Un_contig_4012_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000160.1	Chromosome		NW_026287558.1	unplaced-scaffold	17393			Un_contig_4013_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000161.1	Chromosome		NW_026287559.1	unplaced-scaffold	130629			Un_contig_4014_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000162.1	Chromosome		NW_026287560.1	unplaced-scaffold	73697			Un_contig_4015_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000163.1	Chromosome		NW_026287561.1	unplaced-scaffold	77185			Un_contig_4019_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000165.1	Chromosome		NW_026287562.1	unplaced-scaffold	18870			Un_contig_4020_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000166.1	Chromosome		NW_026287563.1	unplaced-scaffold	17673			Un_contig_4024_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000167.1	Chromosome		NW_026287564.1	unplaced-scaffold	31285			Un_contig_4027_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000169.1	Chromosome		NW_026287565.1	unplaced-scaffold	5962			Un_contig_4029_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000170.1	Chromosome		NW_026287570.1	unplaced-scaffold	15992			Un_contig_403_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000171.1	Chromosome		NW_026287566.1	unplaced-scaffold	34044			Un_contig_4030_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000173.1	Chromosome		NW_026287567.1	unplaced-scaffold	5957			Un_contig_4032_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000174.1	Chromosome		NW_026287568.1	unplaced-scaffold	22205			Un_contig_4037_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000175.1	Chromosome		NW_026287569.1	unplaced-scaffold	112991			Un_contig_4039_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000176.1	Chromosome		NW_026287571.1	unplaced-scaffold	2231			Un_contig_4041_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000177.1	Chromosome		NW_026287572.1	unplaced-scaffold	16262			Un_contig_4042_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000178.1	Chromosome		NW_026287573.1	unplaced-scaffold	13208			Un_contig_4043_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000181.1	Chromosome		NW_026287574.1	unplaced-scaffold	8941			Un_contig_4046_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000182.1	Chromosome		NW_026287575.1	unplaced-scaffold	2758			Un_contig_4049_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000183.1	Chromosome		NW_026287580.1	unplaced-scaffold	3985			Un_contig_405_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000184.1	Chromosome		NW_026287576.1	unplaced-scaffold	7712			Un_contig_4051_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000185.1	Chromosome		NW_026287577.1	unplaced-scaffold	24095			Un_contig_4052_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000186.1	Chromosome		NW_026287578.1	unplaced-scaffold	31964			Un_contig_4053_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000187.1	Chromosome		NW_026287579.1	unplaced-scaffold	22390			Un_contig_4056_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000188.1	Chromosome		NW_026287584.1	unplaced-scaffold	150185			Un_contig_406_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000191.1	Chromosome		NW_026287581.1	unplaced-scaffold	24537			Un_contig_4062_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000192.1	Chromosome		NW_026287582.1	unplaced-scaffold	4818			Un_contig_4065_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000193.1	Chromosome		NW_026287583.1	unplaced-scaffold	4326			Un_contig_4066_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000194.1	Chromosome		NW_026287585.1	unplaced-scaffold	7443			Un_contig_4071_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000196.1	Chromosome		NW_026287586.1	unplaced-scaffold	43560			Un_contig_4073_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000197.1	Chromosome		NW_026287587.1	unplaced-scaffold	35883			Un_contig_4074_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000198.1	Chromosome		NW_026287588.1	unplaced-scaffold	107656			Un_contig_4075_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000199.1	Chromosome		NW_026287589.1	unplaced-scaffold	85748			Un_contig_4078_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000200.1	Chromosome		NW_026287594.1	unplaced-scaffold	3713			Un_contig_408_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000202.1	Chromosome		NW_026287590.1	unplaced-scaffold	84471			Un_contig_4081_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000203.1	Chromosome		NW_026287591.1	unplaced-scaffold	47726			Un_contig_4083_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000204.1	Chromosome		NW_026287592.1	unplaced-scaffold	4531			Un_contig_4084_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000205.1	Chromosome		NW_026287593.1	unplaced-scaffold	128206			Un_contig_4089_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000206.1	Chromosome		NW_026287595.1	unplaced-scaffold	92279			Un_contig_4090_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000208.1	Chromosome		NW_026287596.1	unplaced-scaffold	2132			Un_contig_4094_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000210.1	Chromosome		NW_026287597.1	unplaced-scaffold	81193			Un_contig_4096_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000211.1	Chromosome		NW_026287598.1	unplaced-scaffold	63613			Un_contig_4097_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000212.1	Chromosome		NW_026287599.1	unplaced-scaffold	10601			Un_contig_4099_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000213.1	Chromosome		NW_026277667.1	unplaced-scaffold	310889			Un_contig_1188_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000214.1	Chromosome		NW_026277662.1	unplaced-scaffold	1120			Un_contig_11880_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000215.1	Chromosome		NW_026277663.1	unplaced-scaffold	1381			Un_contig_11881_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000216.1	Chromosome		NW_026277664.1	unplaced-scaffold	938			Un_contig_11882_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000217.1	Chromosome		NW_026277665.1	unplaced-scaffold	27373			Un_contig_11886_pilon_pilon
GCF_023373465.1	Primary Assembly	Un			JAJNGS010000218.1	Chromosome		NW_026277666.1	unplaced-scaffold	1047			Un_contig_11889_pilon_pilon
